city,hex,green_area_km2,major_road_share,relief_m,centre_dist_km
istanbul,881ec91729fffff,0.05082866408743342,0.41389728096676737,9.92497714698421,9.60269515297743
istanbul,881ec91721fffff,0.03598075638542684,0.25471698113207547,11.79562123714359,8.643737907848756
istanbul,881ec91705fffff,0.042413741692115245,0.2995391705069124,12.033298705787589,10.14618979822141
istanbul,881ec98c0bfffff,0.03266910333865896,0.0972972972972973,25.931353894160747,24.607779225679423
istanbul,881ec98c09fffff,0.005924968270712497,0.4426229508196721,12.415297016181288,25.013431353485135
istanbul,881ec98c33fffff,0.0,0.32222222222222224,19.34239254013708,21.39972027246439
istanbul,881ec98c37fffff,0.003127530857888982,0.11304347826086956,41.069787883407464,20.80459502798024
istanbul,881ec98c31fffff,0.0013997179013389238,0.11764705882352941,25.095904928975013,21.754262405246525
istanbul,881ec98c3dfffff,0.014436357641905321,0.15789473684210525,25.526284901067765,22.147020657960592
istanbul,881ec98c39fffff,0.023652776079535615,0.0,30.640678789317562,22.70475051553886
istanbul,881ec98c03fffff,0.11011801473239245,0.054945054945054944,23.819178667097617,23.65595283227967
istanbul,881ec9170bfffff,0.014799405284083805,0.46846846846846846,14.487848017711954,11.401654542410977
istanbul,881ec91755fffff,0.2667673902254237,0.06801007556675064,21.584686961983717,12.328208663846619
istanbul,881ec9175dfffff,0.13565042579720038,0.3,23.694512936315547,13.259574489445352
istanbul,881ec91751fffff,0.023014288488811256,0.3333333333333333,14.35603229535606,13.007077194562076
istanbul,881ec91759fffff,0.00035440694160722685,0.11864406779661017,18.339203080092005,13.924663673368563
istanbul,881ec98db3fffff,0.04060335126953114,0.0,16.105420520439147,14.84764173393827
istanbul,881ec98dbbfffff,0.13113320941815473,0.25806451612903225,14.849888338754248,15.775053721611313
istanbul,881ec9166dfffff,0.0,0.0,0.0,15.53297038440588
istanbul,881ec98db9fffff,0.19727512670066352,0.20074349442379183,19.827408037044467,16.07404778935253
istanbul,881ec98d83fffff,0.025712085195394165,0.19117647058823528,28.75264485772193,17.017090400202218
istanbul,881ec98dd1fffff,0.08363012274644725,0.21283783783783783,28.336735656287598,19.516174553552634
istanbul,881ec98d81fffff,0.09032612924331467,0.2878787878787879,48.81392345381559,17.37845323815438
istanbul,881ec98d8bfffff,0.0,0.5769230769230769,2.5846719909046696,17.961918516164374
istanbul,881ec98dd5fffff,0.16050748042540922,0.17412935323383086,64.4545244619597,18.908255009996328
istanbul,881ec98ddbfffff,0.042871776294456126,0.06217616580310881,37.754016199021116,20.151905138458865
istanbul,881ec91701fffff,0.059258103609728247,0.27049180327868855,20.969277893351418,10.74898136565107
istanbul,881ec9109dfffff,0.007987899436849123,0.314070351758794,20.624504581960462,7.505722269216904
istanbul,881ec91727fffff,0.05723457069591878,0.39285714285714285,25.493720660358584,7.685220707160792
istanbul,881ec9170dfffff,0.03594625064672782,0.2534435261707989,20.74407512879872,11.09819029235403
istanbul,881ec91763fffff,0.048539060459361634,0.35294117647058826,17.36368579942239,10.561955736816104
istanbul,881ec910cbfffff,0.05930256664362142,0.370304114490161,12.275286811562141,10.808421851129323
istanbul,881ec912b5fffff,0.04613640828089386,0.1694915254237288,22.044841233050157,11.717178400242297
istanbul,881ec912b7fffff,0.06938635139100943,0.3320964749536178,16.048953907922424,10.994889439927707
istanbul,881ec910c3fffff,0.04213152440825227,0.33827160493827163,31.30649376286233,9.909457113673444
istanbul,881ec91745fffff,0.20476192604678223,0.07976653696498054,11.925066130469318,12.481050057629497
istanbul,881ec91741fffff,0.007215491983601785,0.34293193717277487,17.46118015005816,13.005916938405203
